Entry,Entry name,geneid,genename
F8WH29,F8WH29_MOUSE,,Pkhd1l1
F8WJ30,F8WJ30_MOUSE,,Pfdn2
A8Y5L4,A8Y5L4_MOUSE,,Cfap61
A2AN40,A2AN40_MOUSE,,Swi5
A0A0A6YXY8,A0A0A6YXY8_MOUSE,,D3Ertd751e
A0A1B0GRT7,A0A1B0GRT7_MOUSE,,Dcaf15
E0CXD1,E0CXD1_MOUSE,,Opa1
E9PZY1,E9PZY1_MOUSE,12807;,Hps3
E9Q8E7,E9Q8E7_MOUSE,,Serhl
D3Z2X9,D3Z2X9_MOUSE,,Svil
G3UXT4,G3UXT4_MOUSE,,Prc1
D3Z378,D3Z378_MOUSE,,Cspp1
A0A087WSG6,A0A087WSG6_MOUSE,,Gin1
D3YV39,D3YV39_MOUSE,,Mx1
D3YXW6,D3YXW6_MOUSE,,Zfp583
D3YTY0,D3YTY0_MOUSE,69982;,Spink2
A2A7B3,A2A7B3_MOUSE,,Spsb1
L7N209,L7N209_MOUSE,56422;,Hbs1l
D3YWH3,D3YWH3_MOUSE,,Atp6v1a
D3Z4N9,D3Z4N9_MOUSE,,Far1
A2BEI7,A2BEI7_MOUSE,,Gm11757
K3W4M8,K3W4M8_MOUSE,,Adgrl3
S4R2D6,S4R2D6_MOUSE,,Ank2
A0A0R4J1Z0,A0A0R4J1Z0_MOUSE,668727;,Mrgpra2a
A0A0A6YW03,A0A0A6YW03_MOUSE,,Zbtb18
A0A140LIP8,A0A140LIP8_MOUSE,,Nrg1
A0A140LI35,A0A140LI35_MOUSE,,Samd4b
A0A0N4SW24,A0A0N4SW24_MOUSE,,Bcl2l13
A0A1Y7VLP7,A0A1Y7VLP7_MOUSE,,Zfp410
A0A1W2P6S3,A0A1W2P6S3_MOUSE,,Zdhhc17
A0A286YDL3,A0A286YDL3_MOUSE,,2310034G01Rik
A0A0J9YUW7,A0A0J9YUW7_MOUSE,,Gtf2ird1
A0A0N4SVL0,A0A0N4SVL0_MOUSE,,Eif4g3
A0A0G2JE72,A0A0G2JE72_MOUSE,,0610040J01Rik
A0A0U1RNH3,A0A0U1RNH3_MOUSE,,Cib1
A0A0R4J072,A0A0R4J072_MOUSE,98365;,Slamf9
A0A140LHY8,A0A140LHY8_MOUSE,,Acp7
A0A140LIK2,A0A140LIK2_MOUSE,,Olfr1348
A0A171EBK9,A0A171EBK9_MOUSE,,Dnajb13
A0A0U1RNV0,A0A0U1RNV0_MOUSE,,Gtf3c1
A0A1D5RMI0,A0A1D5RMI0_MOUSE,,Fam96b
A0A1L1SSX2,A0A1L1SSX2_MOUSE,,Ppp2r3d
A0A286YDI0,A0A286YDI0_MOUSE,,Zmym5
A0A286YD17,A0A286YD17_MOUSE,,
A0A2I3BRT8,A0A2I3BRT8_MOUSE,,Sulf2
A0A2I3BR67,A0A2I3BR67_MOUSE,546989;,Olfr607
A0A1Y7VM65,A0A1Y7VM65_MOUSE,,Glrx
A0A1W2P6S5,A0A1W2P6S5_MOUSE,14806;,Grik2
A2BH29,A2BH29_MOUSE,,Uba2
A0A1W2P7G7,A0A1W2P7G7_MOUSE,666584;,BC024063
A0A286YDM5,A0A286YDM5_MOUSE,,
A0A2I3BPC1,A0A2I3BPC1_MOUSE,18574;,Pde1b
A2AT95,A2AT95_MOUSE,,Lamp5
B1ATI3,B1ATI3_MOUSE,,Tnfrsf13b
F6W6Q6,F6W6Q6_MOUSE,,Itgav
F7A6K2,F7A6K2_MOUSE,,Zcchc9
B1ASC8,B1ASC8_MOUSE,,Meaf6
F6V7K3,F6V7K3_MOUSE,,Npepps
F6Y2I6,F6Y2I6_MOUSE,,Xpo6
J3QM73,J3QM73_MOUSE,,Tnfaip8
A0A1B0GS39,A0A1B0GS39_MOUSE,,Rassf7
E9QNX7,E9QNX7_MOUSE,11944;,Atp4a
G3UZQ8,G3UZQ8_MOUSE,,Jarid2
A0A2I3BR20,A0A2I3BR20_MOUSE,,Rbfox2
F6Q750,F6Q750_MOUSE,,Macf1
E0CXK8,E0CXK8_MOUSE,,Ppp4r1
E9PUJ6,E9PUJ6_MOUSE,105689;,Mycbp2
E9Q1S5,E9Q1S5_MOUSE,107522;,Ece2
G3UY39,G3UY39_MOUSE,,Nelfe
D3Z6G7,D3Z6G7_MOUSE,,Cd300c
A0A0A6YXS7,A0A0A6YXS7_MOUSE,,Pkia
D6RJM3,D6RJM3_MOUSE,,Sntg1
A2AD97,A2AD97_MOUSE,,Mxra8
D3YVB1,D3YVB1_MOUSE,,Vezt
Z4YK23,Z4YK23_MOUSE,,Wdr76
E9QNP6,E9QNP6_MOUSE,16596;,Klf1
D3YTL6,D3YTL6_MOUSE,,Snrnp35
E0CYF2,E0CYF2_MOUSE,,Pcmt1
E0CZC8,E0CZC8_MOUSE,,Xrcc4
S4R2L9,S4R2L9_MOUSE,,Prrc2c
B0QZV7,B0QZV7_MOUSE,,Rassf1
F6Y6V5,F6Y6V5_MOUSE,,Ndufb5
F7D3E1,F7D3E1_MOUSE,,Ccdc191
A0A067XG51,A0A067XG51_MOUSE,,Fgf13
A2AUP6,A2AUP6_MOUSE,,Dennd1a
F6QK86,F6QK86_MOUSE,,Cops6
E9Q396,E9Q396_MOUSE,18183;,Nrg3
E9Q9A6,E9Q9A6_MOUSE,213208;,Il20rb
E9PW77,E9PW77_MOUSE,,Creb3
E9PZY3,E9PZY3_MOUSE,,Usf2
A0A075B685,A0A075B685_MOUSE,,Trav9d-4
A0A0U1RNH1,A0A0U1RNH1_MOUSE,,Sgf29
A0A0G2JEB8,A0A0G2JEB8_MOUSE,,Slc7a7
E9QK41,E9QK41_MOUSE,226251;,Ablim1
E0CXA0,E0CXA0_MOUSE,,Hdgf
E9PWW6,E9PWW6_MOUSE,106205;,Zc3h7a
A0A0J9YVH1,A0A0J9YVH1_MOUSE,,Acox3
H3BKQ8,H3BKQ8_MOUSE,,Wif1
A0A0A6YXJ9,A0A0A6YXJ9_MOUSE,,Ighv1-12
A0A140LJ93,A0A140LJ93_MOUSE,,Camsap3
D3Z7U6,D3Z7U6_MOUSE,,Capn9
F8WH68,F8WH68_MOUSE,,Dnajc1
A0A0J9YV98,A0A0J9YV98_MOUSE,,Tbc1d19
A0A0N4SVS7,A0A0N4SVS7_MOUSE,,Smarcad1
A0A1D5RLH7,A0A1D5RLH7_MOUSE,,Ces5a
V9GXD7,V9GXD7_MOUSE,,Camsap1
K7N5W1,K7N5W1_MOUSE,22306;,Vmn2r30
A0A0G2JEW7,A0A0G2JEW7_MOUSE,,Odf2l
A0A1Y7VJE8,A0A1Y7VJE8_MOUSE,,L2hgdh
A0A1W2P6R9,A0A1W2P6R9_MOUSE,52666;,Arhgef25
A0A286YCV9,A0A286YCV9_MOUSE,16554;,Kif13b
F6VEG4,F6VEG4_MOUSE,,Gaa
F6XIX0,F6XIX0_MOUSE,,Synj1
A0A1W2P7G2,A0A1W2P7G2_MOUSE,66118;,Sarnp
A0A2I3BRX4,A0A2I3BRX4_MOUSE,,Flywch1
E0CYI4,E0CYI4_MOUSE,,Adh4
D6RIQ0,D6RIQ0_MOUSE,,Pttg1
F6TTH9,F6TTH9_MOUSE,,Wfdc5
F7C7B4,F7C7B4_MOUSE,,Nkain2
A0A0A6YXC7,A0A0A6YXC7_MOUSE,,Ighj4
A0A0B4J1N6,A0A0B4J1N6_MOUSE,,Milr1
F7BK43,F7BK43_MOUSE,,Pde4d
A0A0A6YX11,A0A0A6YX11_MOUSE,,Uck2
J3QPB4,J3QPB4_MOUSE,,Ankzf1
E9QNQ2,E9QNQ2_MOUSE,329154;,Ankrd44
G3UZZ2,G3UZZ2_MOUSE,,Tapbp
E9Q152,E9Q152_MOUSE,73463;,C2cd6
E9PYW2,E9PYW2_MOUSE,,Atf1
G3UZ35,G3UZ35_MOUSE,,Tet1
G3UZQ2,G3UZQ2_MOUSE,,Esrra
E0CXH7,E0CXH7_MOUSE,,Rsph14
A0A0U1RQB3,A0A0U1RQB3_MOUSE,,Trpm1
A0A0G2JDS7,A0A0G2JDS7_MOUSE,,Prom1
A0A2I3BS14,A0A2I3BS14_MOUSE,,Cpq
F6Q3S1,F6Q3S1_MOUSE,,Frrs1l
E9Q543,E9Q543_MOUSE,,Folr1
F6RXN4,F6RXN4_MOUSE,,Abi3
B7ZCM5,B7ZCM5_MOUSE,,Nol12
D3YW54,D3YW54_MOUSE,,Mtfr1l
D3Z5A3,D3Z5A3_MOUSE,,Paqr7
E0CZ30,E0CZ30_MOUSE,,Myl1
F7CIP8,F7CIP8_MOUSE,,Pcyox1
Z4YLW7,Z4YLW7_MOUSE,,Rtel1
B1AYY3,B1AYY3_MOUSE,,Myo3a
F6WWS1,F6WWS1_MOUSE,,Synpo2
F7CXD5,F7CXD5_MOUSE,,Papola
A0A0A6YWC0,A0A0A6YWC0_MOUSE,,Slc38a3
A2AHX7,A2AHX7_MOUSE,,Bcl2l1
H7BWX1,H7BWX1_MOUSE,,Pfdn5
A0A087WQL3,A0A087WQL3_MOUSE,,Gm28102
K3W4L7,K3W4L7_MOUSE,,Pbld1
S4R1C3,S4R1C3_MOUSE,,Nktr
H3BIY6,H3BIY6_MOUSE,,Bnc2
A7M7R0,A7M7R0_MOUSE,,Mtmr4
E9Q0A2,E9Q0A2_MOUSE,,Gm7951
D3YYZ3,D3YYZ3_MOUSE,,Gm15448
D3Z202,D3Z202_MOUSE,,4930447C04Rik
D3Z2R7,D3Z2R7_MOUSE,,Mapk8ip2
D3Z7N1,D3Z7N1_MOUSE,,Lipt1
H3BJH3,H3BJH3_MOUSE,,Gmnn
A0A0U1RP84,A0A0U1RP84_MOUSE,,Klk13
A2A839,A2A839_MOUSE,,Epb41
F6U786,F6U786_MOUSE,,Arhgef38
F7B7Q8,F7B7Q8_MOUSE,,Rsph9
Q5SUE3,Q5SUE3_MOUSE,432582;,Ccdc92b
A2ATI8,A2ATI8_MOUSE,,Gorasp2
F6Q3K8,F6Q3K8_MOUSE,,Mpi
E9Q3A0,E9Q3A0_MOUSE,28105;,Trim36
E9Q6C5,E9Q6C5_MOUSE,,Thrap3
D3Z504,D3Z504_MOUSE,,Wdr75
A0A075B5X2,A0A075B5X2_MOUSE,,Ighv1-63
A0A0J9YV23,A0A0J9YV23_MOUSE,,Selplg
A0A0N4SW16,A0A0N4SW16_MOUSE,,Nop2
D3YYH7,D3YYH7_MOUSE,,Zfp943
D3Z4B1,D3Z4B1_MOUSE,,Ift46
F8WIJ3,F8WIJ3_MOUSE,29862;,Ninj2
A0A0U1RQ03,A0A0U1RQ03_MOUSE,,Klhl25
A0A0N4SUJ8,A0A0N4SUJ8_MOUSE,,Rpn1
A0A0G2JFP7,A0A0G2JFP7_MOUSE,,Rabggtb
A0A0G2JEA2,A0A0G2JEA2_MOUSE,,Dcun1d1
A0A0J9YUL1,A0A0J9YUL1_MOUSE,,Eif4g1
A0A0R4J1E4,A0A0R4J1E4_MOUSE,64075;,Smoc1
A0A1L1SQP1,A0A1L1SQP1_MOUSE,,Nectin1
A0A1W2P6F0,A0A1W2P6F0_MOUSE,,B4galnt1
A0A140LI82,A0A140LI82_MOUSE,,Irf2
A0A140LJK7,A0A140LJK7_MOUSE,20192;,Ryr3
A0A286YDG4,A0A286YDG4_MOUSE,,Cenpk
A0A286YDW5,A0A286YDW5_MOUSE,,Rmdn2
A0A1L1SRB2,A0A1L1SRB2_MOUSE,,Kdelc2
A0A1L1SQ41,A0A1L1SQ41_MOUSE,11907;,Ate1
V9GXA3,V9GXA3_MOUSE,,Dusp13
E0CXQ4,E0CXQ4_MOUSE,,Wars
Q5SVF9,Q5SVF9_MOUSE,,Thoc5
E9QPD7,E9QPD7_MOUSE,18563;,Pcx
D3Z3Y3,D3Z3Y3_MOUSE,,Ssbp1
S4R2B9,S4R2B9_MOUSE,,Atp13a4
A0A0A0MQ89,A0A0A0MQ89_MOUSE,109275;,Actr5
D6RFU8,D6RFU8_MOUSE,,Siglech
F7CII1,F7CII1_MOUSE,13865;,Nr2f1
F6YSS8,F6YSS8_MOUSE,,Itln1
J3QPB5,J3QPB5_MOUSE,,Ndc1
F6VR28,F6VR28_MOUSE,,Syp
F6RDH3,F6RDH3_MOUSE,,Neb
A0A087WPL6,A0A087WPL6_MOUSE,54698;,Crtam
A0A087WQU7,A0A087WQU7_MOUSE,,D730001G18Rik
D3YWY6,D3YWY6_MOUSE,,Mpc1
S4R223,S4R223_MOUSE,,Rps19
A0A0U1RP97,A0A0U1RP97_MOUSE,,Gpi1
F6VDB5,F6VDB5_MOUSE,,Gm17304
F7A3N3,F7A3N3_MOUSE,,Myg1
F2Z3U3,F2Z3U3_MOUSE,77300;,Raph1
A0A1B0GT08,A0A1B0GT08_MOUSE,,Deaf1
F2Z418,F2Z418_MOUSE,,Prl2c5
H9H9T0,H9H9T0_MOUSE,16874;,Lhx6
E9Q318,E9Q318_MOUSE,,Fam71f2
E9Q4M8,E9Q4M8_MOUSE,,Tm7sf2
E9Q512,E9Q512_MOUSE,109181;,Trip11
G3UYC2,G3UYC2_MOUSE,,March2
D3YXN6,D3YXN6_MOUSE,,Ywhaz
D3Z680,D3Z680_MOUSE,,Ccni
A0A0G2JDI6,A0A0G2JDI6_MOUSE,,Zcchc8
A0A0J9YVC1,A0A0J9YVC1_MOUSE,,Eif4g1
E9QPU1,E9QPU1_MOUSE,22371;,Vwf
S4R193,S4R193_MOUSE,,Phf24
S4R1P5,S4R1P5_MOUSE,13518;,Dst
F8WHE1,F8WHE1_MOUSE,140904;,Caln1
V9GX66,V9GX66_MOUSE,,Tcf12
H3BJI3,H3BJI3_MOUSE,,Golph3l
A0A0G2JG26,A0A0G2JG26_MOUSE,100041548;,Gm3402
A0A0H2UH25,A0A0H2UH25_MOUSE,,Vangl1
A0A0N4SUR1,A0A0N4SUR1_MOUSE,,Timp4
A0A140LI97,A0A140LI97_MOUSE,,Piga
A2ASJ3,A2ASJ3_MOUSE,,Gm13102
A0A0N4SUJ5,A0A0N4SUJ5_MOUSE,,Lhx8
A0A1D5RMK7,A0A1D5RMK7_MOUSE,269033;,4930503L19Rik
A0A0G2JEW6,A0A0G2JEW6_MOUSE,,Gak
A0A140LHU3,A0A140LHU3_MOUSE,,Olfr93
A0A1L1SRT4,A0A1L1SRT4_MOUSE,,Ubl7
A0A0J9YUB2,A0A0J9YUB2_MOUSE,,Tbc1d24
A0A140LHJ7,A0A140LHJ7_MOUSE,,Pnpla6
A0A140LJ03,A0A140LJ03_MOUSE,,5430419D17Rik
A0A1W2P7D0,A0A1W2P7D0_MOUSE,,Fam71d
A0A0N4SUT5,A0A0N4SUT5_MOUSE,,Slc25a26
A0A0N4SV16,A0A0N4SV16_MOUSE,,Antxr1
A0A1D5RLD7,A0A1D5RLD7_MOUSE,,Fam192a
A0A1Y7VIR1,A0A1Y7VIR1_MOUSE,,Ntsr2
A0A1Y7VNA1,A0A1Y7VNA1_MOUSE,,Esyt2
A0A1L1STZ0,A0A1L1STZ0_MOUSE,,Olfr1262
A0A1L1SS63,A0A1L1SS63_MOUSE,,Vps13c
A0A286YCF7,A0A286YCF7_MOUSE,,Mak
A0A286YD32,A0A286YD32_MOUSE,72739;,Zkscan3
A0A2I3BRE5,A0A2I3BRE5_MOUSE,,Lgals3
A0A1Y7VG73,A0A1Y7VG73_MOUSE,,Nrip1
A0A1Y7VKR5,A0A1Y7VKR5_MOUSE,54604;,Pcnx
E0CYY8,E0CYY8_MOUSE,,Apbb2
S4R217,S4R217_MOUSE,,Ica1
A2AS44,A2AS44_MOUSE,,Pkp4
F6V2H5,F6V2H5_MOUSE,,Vil1
Q5NCI3,Q5NCI3_MOUSE,,Polm
A0A1B0GSU8,A0A1B0GSU8_MOUSE,,Hook2
F2Z444,F2Z444_MOUSE,,4933427D14Rik
G3V021,G3V021_MOUSE,,Eftud2
E9PXE0,E9PXE0_MOUSE,,Serpinf2
E9Q1E4,E9Q1E4_MOUSE,,Fto
Q5NC76,Q5NC76_MOUSE,,Mbtd1
F6VAB1,F6VAB1_MOUSE,,BC037034
E9PXV8,E9PXV8_MOUSE,,Fgfr2
G3X9N2,G3X9N2_MOUSE,433899;,Grxcr1
F6RN94,F6RN94_MOUSE,,Prr14l
A0A087WRK7,A0A087WRK7_MOUSE,,Kcnq1
D3YXW0,D3YXW0_MOUSE,,Scrn1
D3Z0I8,D3Z0I8_MOUSE,,Tmem109
A0A0A6YXG9,A0A0A6YXG9_MOUSE,,Uck2
E0CZ38,E0CZ38_MOUSE,,Gm45062
A2AVI0,A2AVI0_MOUSE,,Rassf2
F6V294,F6V294_MOUSE,,Ppp4r1
A0A1B0GRQ8,A0A1B0GRQ8_MOUSE,,Tmem238l
E9QQ97,E9QQ97_MOUSE,77945;,Rpgrip1
E9PX68,E9PX68_MOUSE,20534;,Slc4a1ap
A0A140LI18,A0A140LI18_MOUSE,,Dhcr7
A0A140LI48,A0A140LI48_MOUSE,,Pcdhgb8
A0A1L1SRF1,A0A1L1SRF1_MOUSE,,Cdk19
A0A0R4J011,A0A0R4J011_MOUSE,21423;,Tcf3
A0A1W2P7S5,A0A1W2P7S5_MOUSE,78232;,Trappc6b
F7AT44,F7AT44_MOUSE,54473;,Tollip
A0A1B0GR64,A0A1B0GR64_MOUSE,,Inppl1
E9QP19,E9QP19_MOUSE,94093;,Trim33
A2AJ96,A2AJ96_MOUSE,56876;,Nsmf
D6RI31,D6RI31_MOUSE,,Dirc2
B1AXJ3,B1AXJ3_MOUSE,16975;,Lrp8
E0CXT0,E0CXT0_MOUSE,,Phc1
E9Q504,E9Q504_MOUSE,,Uty
E9QA89,E9QA89_MOUSE,,Map3k12
B7ZD12,B7ZD12_MOUSE,,Nmi
G3UXF3,G3UXF3_MOUSE,,Cct4
A0A1B0GRQ5,A0A1B0GRQ5_MOUSE,,Aldh16a1
F6SG70,F6SG70_MOUSE,,Gm28374
E9Q6L8,E9Q6L8_MOUSE,68815;,Btbd10
E9QN53,E9QN53_MOUSE,385668;,Lca5l
A0A087WP99,A0A087WP99_MOUSE,,Ppp2r3d
A0A087WSH0,A0A087WSH0_MOUSE,,1700031M16Rik
A0A0A6YWS0,A0A0A6YWS0_MOUSE,,Sema3f
D3Z2E5,D3Z2E5_MOUSE,,Zfp687
D3YTW9,D3YTW9_MOUSE,,Wnt5b
D3Z3C3,D3Z3C3_MOUSE,,Hpse
F6VJ09,F6VJ09_MOUSE,,Bcas3
B1ASE2,B1ASE2_MOUSE,,Atp5h
F7BFL8,F7BFL8_MOUSE,,Gramd1b
J3QNN2,J3QNN2_MOUSE,102637808;,Gm21976
F6S265,F6S265_MOUSE,,Slc4a3
E0CXC1,E0CXC1_MOUSE,,Cfap206
E9PUV2,E9PUV2_MOUSE,14131;,Fcgr3
E9Q6V3,E9Q6V3_MOUSE,,Blmh
D3YV54,D3YV54_MOUSE,,Sgms1
D3YZK8,D3YZK8_MOUSE,,Grm8
D3Z6K4,D3Z6K4_MOUSE,,Zwilch
M9MMK4,M9MMK4_MOUSE,,Olfr329-ps
F6UTU1,F6UTU1_MOUSE,,Ubn2
B7ZC90,B7ZC90_MOUSE,,Crocc
A0A1B0GRP6,A0A1B0GRP6_MOUSE,434197;,Fam169b
A2AJ91,A2AJ91_MOUSE,,Nsmf
L7MU59,L7MU59_MOUSE,257974;,Olfr1053
E9Q878,E9Q878_MOUSE,,Agtpbp1
S4R1A0,S4R1A0_MOUSE,,Snx10
K7N6R9,K7N6R9_MOUSE,233437;,Vmn2r66
A0A0N4SVC9,A0A0N4SVC9_MOUSE,,Ghrl
A0A0R4J1L0,A0A0R4J1L0_MOUSE,51789;,Tnk2
E9Q339,E9Q339_MOUSE,,Lamb1
E9Q3H2,E9Q3H2_MOUSE,,Zfp444
D3Z533,D3Z533_MOUSE,,Galntl5
A0A0G2JDU8,A0A0G2JDU8_MOUSE,,Rpap2
A0A0R4J110,A0A0R4J110_MOUSE,,Dio1
A0A0R4J1E1,A0A0R4J1E1_MOUSE,58208;,Bcl11b
H3BJX6,H3BJX6_MOUSE,,Prr36
D3YWJ4,D3YWJ4_MOUSE,,Fntb
A0A0A6YWL7,A0A0A6YWL7_MOUSE,18213;,Ntrk3
A0A0J9YU36,A0A0J9YU36_MOUSE,,Gm43638
A0A0N4SUJ2,A0A0N4SUJ2_MOUSE,26903;,Dysf
S4R292,S4R292_MOUSE,,C87499
A0A0U1RP63,A0A0U1RP63_MOUSE,,Ncr1
S4R2K7,S4R2K7_MOUSE,,Pak1
G3UYG6,G3UYG6_MOUSE,227331;,Gigyf2
B1AXV1,B1AXV1_MOUSE,,Epb41l4b
F6RDQ0,F6RDQ0_MOUSE,,Gucd1
D3YZJ9,D3YZJ9_MOUSE,,Tor1aip1
Q5QNQ4,Q5QNQ4_MOUSE,,Osbp2
H3BJT9,H3BJT9_MOUSE,,Mrpl17
D3Z2F8,D3Z2F8_MOUSE,,Arpc3
E0CYS1,E0CYS1_MOUSE,,Grip2
D6RGU1,D6RGU1_MOUSE,,Tial1
A0A0A6YY09,A0A0A6YY09_MOUSE,211712;,Pcdh9
A2ALS4,A2ALS4_MOUSE,110351;,Rap1gap
D3YWM2,D3YWM2_MOUSE,,Slc46a3
B1AT98,B1AT98_MOUSE,,Tmem94
F8WJ40,F8WJ40_MOUSE,75410;,Kmt2b
S4R215,S4R215_MOUSE,,Dgki
A0A0A6YY77,A0A0A6YY77_MOUSE,,Kmt2d
L7MU83,L7MU83_MOUSE,630022;,Btbd35f18
E9PVI8,E9PVI8_MOUSE,,Wnt11
E9Q4P7,E9Q4P7_MOUSE,,Rsl24d1
E9Q5S6,E9Q5S6_MOUSE,,Spats2l
G3UWW3,G3UWW3_MOUSE,,Dxo
G3UXU9,G3UXU9_MOUSE,,Crx
E9QLW6,E9QLW6_MOUSE,17776;,Mast2
A0A087WPN6,A0A087WPN6_MOUSE,,Ptma
S4R264,S4R264_MOUSE,,Atp6ap1l
A0A0G2JFR4,A0A0G2JFR4_MOUSE,,Ccna1
A0A087WRM6,A0A087WRM6_MOUSE,,Gal3st2
F6RQD1,F6RQD1_MOUSE,,Mybpc1
D3YWT4,D3YWT4_MOUSE,,Med28
D3YVU6,D3YVU6_MOUSE,233826;,Palb2
D3Z6N7,D3Z6N7_MOUSE,,Zfp68
A0A075B5Y3,A0A075B5Y3_MOUSE,,Ighv1-80
H3BL62,H3BL62_MOUSE,,Pcca
A0A0U1RP22,A0A0U1RP22_MOUSE,,Olfr282
A0A0U1RPM0,A0A0U1RPM0_MOUSE,11784;,Apba2
D6RCX5,D6RCX5_MOUSE,,Mtfr1l
A0A087WPK5,A0A087WPK5_MOUSE,,Brca1
A0A0U1RP17,A0A0U1RP17_MOUSE,,Cbl
A0A0R4J0S1,A0A0R4J0S1_MOUSE,104445;,Cdc42ep1
A0A140LHW7,A0A140LHW7_MOUSE,,Nat14
A0A140LIU7,A0A140LIU7_MOUSE,,Gm4756
A0A140LHY5,A0A140LHY5_MOUSE,,Bptf
H3BJX9,H3BJX9_MOUSE,,Rnf141
K7N749,K7N749_MOUSE,,Gm8229
A0A0G2JDK2,A0A0G2JDK2_MOUSE,14466;,Gba
A0A140T8P2,A0A140T8P2_MOUSE,,Igkv6-20
A0A1D5RLI1,A0A1D5RLI1_MOUSE,226143;,Cyp2c23
A0A0U1RP16,A0A0U1RP16_MOUSE,,Atoh8
A0A0R4J0P5,A0A0R4J0P5_MOUSE,19200;,Pstpip1
A0A1L1SR50,A0A1L1SR50_MOUSE,,
A0A1Y7VNJ3,A0A1Y7VNJ3_MOUSE,,Lhfpl2
A0A1L1SR80,A0A1L1SR80_MOUSE,,Cep164
A0A1Y7VJZ1,A0A1Y7VJZ1_MOUSE,,Ggps1
A0A1Y7VDJ1,A0A1Y7VDJ1_MOUSE,,Tor1aip2
B0R037,B0R037_MOUSE,,4930402H24Rik
B1B1D4,B1B1D4_MOUSE,,Zfp40
F7BWC1,F7BWC1_MOUSE,,Yars2
E0CYK0,E0CYK0_MOUSE,,Ciart
F6Z0X0,F6Z0X0_MOUSE,,Rpl28
D3YW10,D3YW10_MOUSE,,Ube2e2
D3YXS2,D3YXS2_MOUSE,,Egr2
D3Z2E7,D3Z2E7_MOUSE,,Ifi207
J3KMQ5,J3KMQ5_MOUSE,,Ankzf1
S4R299,S4R299_MOUSE,329002;,Zfp236
Z4YLG9,Z4YLG9_MOUSE,,Disc1
B1AVF6,B1AVF6_MOUSE,,Mid2
D6RGP5,D6RGP5_MOUSE,,St7
D6RI66,D6RI66_MOUSE,,Gpr89
Q5GMG9,Q5GMG9_MOUSE,,Slc35c2
A2AAV6,A2AAV6_MOUSE,,Metrnl
B1AX35,B1AX35_MOUSE,,1700011M02Rik
A0A1B0GR53,A0A1B0GR53_MOUSE,,Bet1l
A0A1B0GRI9,A0A1B0GRI9_MOUSE,108168395;,Gm45871
E9PUJ8,E9PUJ8_MOUSE,,Mroh5
A0A1B0GSP0,A0A1B0GSP0_MOUSE,,Cd151
E9PWV1,E9PWV1_MOUSE,,Prss51
G3UWU1,G3UWU1_MOUSE,,Rcbtb1
A0A1B0GQZ6,A0A1B0GQZ6_MOUSE,,Zranb1
B7ZCF7,B7ZCF7_MOUSE,,Harbi1
H7BX43,H7BX43_MOUSE,,Cdk5rap2
E9Q6Y8,E9Q6Y8_MOUSE,76179;,Usp31
G3UWT3,G3UWT3_MOUSE,,Pde4b
A2AQE4,A2AQE4_MOUSE,,Cops2
A0A0A6YVY0,A0A0A6YVY0_MOUSE,,Trbj1-1
A0A1B0GRC7,A0A1B0GRC7_MOUSE,,Grtp1
A0A1B0GSF4,A0A1B0GSF4_MOUSE,18365;,Olfr65
G3UX14,G3UX14_MOUSE,,Rgs22
G3X9G4,G3X9G4_MOUSE,13430;,Dnm2
A0A087WQP7,A0A087WQP7_MOUSE,72999;,Insig2
F6XIV6,F6XIV6_MOUSE,,Tab3
B7ZC55,B7ZC55_MOUSE,71939;,Apol6
F7AS28,F7AS28_MOUSE,,Ssc4d
E9Q0N6,E9Q0N6_MOUSE,,Lasp1
A0A087WSN4,A0A087WSN4_MOUSE,,1700015G11Rik
D3YUN5,D3YUN5_MOUSE,,Timd2
D3YZY1,D3YZY1_MOUSE,,Abcc1
F6XL33,F6XL33_MOUSE,,Mdga1
J3QN49,J3QN49_MOUSE,100126766;,Esp3
A2ALL1,A2ALL1_MOUSE,,Ptpn3
B7ZCT0,B7ZCT0_MOUSE,,Rgs19
F6ZQN5,F6ZQN5_MOUSE,,Ccdc24
F7BA65,F7BA65_MOUSE,,Dclre1c
F7CPM1,F7CPM1_MOUSE,,Bcas3
E0CY30,E0CY30_MOUSE,,Phkb
E9QA06,E9QA06_MOUSE,,Fastk
E9Q655,E9Q655_MOUSE,,Ankrd34b
E9QAN3,E9QAN3_MOUSE,100038949;,Gm1979
B1AWE9,B1AWE9_MOUSE,,Rnf38
A0A0G2JGK3,A0A0G2JGK3_MOUSE,,Mef2c
A0A087WQ06,A0A087WQ06_MOUSE,,Pcbp4
D3YX04,D3YX04_MOUSE,,Pms1
D3YUE3,D3YUE3_MOUSE,,Kdm2b
V9GX84,V9GX84_MOUSE,,Tmem196
A0A0J9YVI1,A0A0J9YVI1_MOUSE,,Tcf4
A0A087WQV7,A0A087WQV7_MOUSE,,Ddx3y
A0A087WQA2,A0A087WQA2_MOUSE,,E130114P18Rik
D3YY88,D3YY88_MOUSE,224840;,Treml4
D3Z0L8,D3Z0L8_MOUSE,,Actn4
D3Z072,D3Z072_MOUSE,,Far1
A0A0U1RPQ2,A0A0U1RPQ2_MOUSE,,Rlbp1
A0A1D5RLW7,A0A1D5RLW7_MOUSE,,Mau2
A0A0N4SUK7,A0A0N4SUK7_MOUSE,213248;,Wdr49
A0A0N4SUS5,A0A0N4SUS5_MOUSE,,Thumpd3
